# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        8386       0.0181514       0.0600739        0.321149        0.503649
        8387        0.407918        0.255014        0.463773        0.497516
        8388        0.219052        0.602818        0.590429        0.535642
        8389        0.559128        0.557929        0.425234        0.534802
        8390        0.633672        0.718744        0.533612        0.508392
        8391        0.255643         0.44214        0.465281        0.505712
        8392       0.0843739        0.423332        0.463004        0.536448
        8393        0.996807        0.565915        0.438444        0.518348
        8394        0.384396         0.59549        0.495449        0.520978
        8395        0.549249        0.364745        0.462903        0.484405
        8396        0.397167        0.404429        0.567264        0.529176
        8397       0.0413139        0.426844        0.500327        0.531041
        8398       0.0800862        0.307464        0.379122        0.475865
        8399        0.631893        0.364556        0.398261         0.46019
        8400        0.727307        0.522421        0.574164        0.481355
        8401        0.498472        0.364656        0.496389         0.51585
        8402        0.483485        0.530674        0.542487        0.501323
        8403       0.0903704        0.440368         0.47539        0.469137
        8404        0.245372        0.194196        0.509998         0.53122
        8405        0.981836        0.622766        0.579377        0.495047
        8406        0.300558        0.472342        0.409443        0.469403
        8407        0.235813        0.419082        0.470333        0.494155
        8408        0.472591        0.501408        0.446303         0.49995
        8409        0.952894         0.83028        0.575233        0.486652
        8410        0.149123        0.452402        0.562056        0.527786
        8411        0.631121        0.560081        0.463927        0.465358
        8412        0.364647        0.609741        0.562172        0.445499
        8413        0.100981        0.262511        0.448186        0.488567
        8414         0.09182        0.515998        0.616037        0.542935
        8415        0.126103        0.264839         0.21966        0.452802
        8416       0.0652878        0.305114        0.450859        0.487386
        8417        0.273862        0.167649        0.246841        0.419761
        8418        0.819341        0.498864        0.451439        0.483882
        8419        0.361228        0.563625        0.428468        0.500973
        8420        0.165668        0.568704        0.542545        0.511842
        8421        0.669904        0.831466        0.453154        0.537896
        8422       0.0698709        0.467458         0.67046        0.476055
        8423        0.200954        0.551187        0.342355        0.494392
        8424        0.805366        0.612665        0.515139        0.466654
        8425        0.502786         0.55194         0.45616        0.522765
        8426        0.370668        0.455733        0.554215        0.494507
        8427       0.0575546        0.443276          0.4187        0.483727
        8428         0.45102         0.29841        0.464993        0.445122
        8429         0.84968        0.695664        0.572339        0.484915
        8430        0.687731        0.420405        0.490359        0.535927
        8431        0.566389        0.425906        0.397142        0.511769
        8432        0.688506        0.359344        0.309407        0.488464
        8433        0.893839        0.507915        0.434475        0.488824
        8434       0.0694808        0.336609        0.543437        0.508793
        8435        0.573546        0.469206        0.330897        0.478663
        8436        0.864603        0.849906        0.492785        0.526075
        8437        0.272538        0.348257        0.370909        0.460024
        8438        0.870396        0.855809        0.539832        0.461075
        8439        0.896805         0.77775        0.494401        0.445756
        8440        0.914095        0.742815        0.468346        0.502998
        8441         0.74129        0.523568        0.597039        0.515528
        8442         0.64055        0.447838        0.439187        0.514821
        8443        0.820854        0.549233        0.589143        0.547449
        8444        0.208216        0.596374        0.427226        0.473985
        8445        0.865292         0.89034        0.540957        0.486939
        8446        0.266968        0.448941        0.564176        0.507038
        8447        0.787689        0.713376        0.469571         0.48042
        8448        0.760413        0.713725        0.446889        0.443534
        8449        0.949024        0.898151        0.525084        0.485634
        8450        0.452767        0.437708        0.560503        0.556221
        8451        0.243154        0.322928        0.410935         0.46959
        8452        0.625335        0.715918         0.53068        0.501254
        8453        0.914949        0.746167        0.525697        0.479366
        8454        0.119985        0.360749        0.658998        0.523907
        8455        0.100532        0.268645         0.44095        0.470221
        8456        0.827001        0.450677        0.510432        0.491957
        8457        0.342246        0.324565        0.532199        0.509685
        8458        0.822066        0.830016        0.611686        0.500645
        8459        0.782151        0.490113        0.457156        0.475503
        8460         0.65208        0.658729        0.483972        0.509839
        8461        0.376511        0.612734        0.628033        0.509549
        8462        0.751925        0.513616        0.573709        0.515732
        8463        0.299922        0.354303        0.551846        0.569024
        8464        0.644221        0.819583        0.459419        0.486128
        8465        0.721376        0.706141        0.615088        0.540487
        8466        0.431525        0.542014        0.602972        0.510112
        8467        0.335765        0.373722         0.46643        0.461477
        8468        0.135367       0.0986218        0.378152        0.499572
        8469        0.422963        0.643739        0.503502        0.498702
        8470        0.668914        0.351492        0.449388        0.451805
        8471        0.782834        0.436036        0.497125        0.490999
        8472            0.65         0.81739        0.488299        0.509144
        8473        0.658133        0.707779        0.488703        0.509481
        8474        0.868659        0.886729        0.705594        0.473231
        8475        0.708514        0.717048         0.47384        0.486502
        8476       0.0182424        0.368949        0.440653        0.438344
        8477        0.237449        0.367917        0.437596          0.4893
        8478        0.281603        0.584402        0.491025        0.519825
        8479        0.200096        0.448895        0.634119        0.543384
        8480        0.533763        0.500179        0.578864         0.53046
        8481        0.033801       0.0414757        0.405749        0.464974
        8482          0.2799        0.559655        0.641204        0.569296
        8483       0.0540808        0.215353        0.314037        0.480978
        8484        0.992415         0.88289        0.495804        0.494176
        8485        0.047631        0.341751        0.507456         0.50926
        8486        0.243248        0.417329        0.474138        0.470925
        8487        0.770054        0.446104        0.577913        0.541133
        8488        0.947556        0.895639        0.627957        0.538896
        8489        0.319686        0.486221        0.460566        0.472254
        8490        0.142268        0.109823        0.505682        0.554258
        8491        0.810061        0.781865        0.708711        0.527291
        8492       0.0179694       0.0381083        0.459733        0.499158
        8493        0.402245        0.536555        0.627936        0.517988
        8494        0.404968        0.263464        0.385761        0.436586
        8495        0.584417        0.482234        0.581014        0.543432
        8496         0.58435        0.399923        0.409559        0.497515
        8497        0.599761         0.64227        0.477389        0.465577
        8498         0.15222        0.395248         0.42731        0.518574
        8499        0.124908        0.548138        0.638441        0.472274
        8500        0.710265        0.605799        0.569639        0.555262
        8501        0.689836        0.459937        0.382056        0.464305
        8502        0.388196        0.441847        0.499814         0.44742
        8503        0.906291         0.73076        0.597381        0.492092
        8504        0.623542        0.658869        0.571247        0.490374
        8505        0.335497         0.41979        0.382975        0.512027
        8506        0.231696        0.522743        0.559328        0.456924
        8507        0.777062        0.598801        0.598923        0.511536
        8508        0.594027        0.604093        0.547436        0.512037
        8509        0.899681        0.511629        0.535815        0.506246
        8510        0.774311        0.859368         0.58684        0.523828
        8511        0.460402        0.335989        0.430846        0.501821
        8512        0.543633          0.4336         0.46503        0.531151
        8513        0.872883        0.761882        0.763614        0.527259
        8514        0.651349        0.772121        0.406864        0.469814
        8515        0.586262        0.440666        0.441568        0.495667
        8516        0.224627        0.155852        0.397779        0.426168
        8517        0.624905        0.573703        0.537388        0.482734
        8518         0.91147        0.677149        0.358126        0.458534
        8519        0.715505        0.499364        0.367897        0.522362
        8520          0.3021        0.450503        0.412557        0.493651
        8521        0.691632        0.601984        0.506507        0.433104
        8522        0.270963        0.504755        0.588234        0.537041
        8523        0.317054        0.206225        0.498483         0.49832
        8524         0.17654        0.330826        0.540461        0.542923
        8525        0.307782        0.335152        0.600693        0.497133
        8526        0.338608        0.461306         0.54419        0.520998
        8527        0.158982        0.300143        0.494841        0.502517
        8528        0.882458        0.735579        0.504707        0.524183
        8529        0.396572        0.555634        0.525526        0.527062
        8530        0.897054        0.556531        0.530626        0.573046
        8531       0.0744782       0.0915136        0.291812         0.51617
        8532        0.899003        0.472196        0.477183        0.459465
        8533        0.727219         0.85085        0.573338         0.47267
        8534        0.826648        0.818072        0.507649        0.503696
        8535        0.563628         0.75045        0.599346         0.47604
        8536          0.2085        0.433166        0.635543        0.505811
        8537        0.451233        0.346625        0.571346        0.503662
        8538        0.757668        0.615162        0.600149         0.53413
        8539        0.191949        0.528353        0.627473        0.550738
        8540         0.43885        0.507483        0.592706        0.490041
        8541        0.728433        0.834888        0.688939        0.479733
        8542       0.0368777        0.513313        0.690462         0.49028
        8543        0.246619        0.584706         0.45635          0.4994
        8544        0.425732        0.609041         0.37065        0.484484
        8545        0.653614        0.467526        0.625949        0.527698
        8546       0.0943568       0.0818846        0.466262        0.517555
        8547        0.611322        0.590967        0.673248        0.512106
        8548       0.0305401         0.24384        0.390367        0.443054
        8549        0.194817        0.188285        0.603817        0.505053
        8550         0.79653        0.576404        0.495543        0.505612
        8551        0.320675        0.283435        0.398353        0.481431
        8552        0.549996        0.537897        0.549846        0.547039
        8553        0.354135        0.574576        0.481507        0.509346
        8554        0.871349        0.917526        0.500582        0.462514
        8555        0.755144         0.63697        0.521267        0.504489
        8556        0.553374        0.647712        0.461983        0.489993
        8557        0.261985        0.261071         0.41806        0.492744
        8558        0.991542        0.888488        0.602752        0.567677
        8559        0.937407        0.831436        0.570075        0.544848
        8560        0.483276        0.475191        0.524263        0.481077
        8561         0.41579         0.61696        0.403641        0.511145
        8562          0.6019        0.472953        0.510057        0.472975
        8563        0.891097        0.682739        0.434853        0.513698
        8564        0.855893        0.608875        0.492119        0.496259
        8565        0.774013        0.848748        0.680977        0.447237
        8566       0.0765013        0.255106        0.519266        0.481361
        8567        0.522852        0.710345        0.567498         0.53964
        8568        0.396693        0.413372        0.527812        0.506718
        8569         0.91647        0.700457        0.579048        0.496864
        8570        0.291841        0.303884        0.504525        0.502408
        8571        0.988626        0.513148         0.37975        0.496469
        8572        0.947468        0.688851        0.596738        0.463848
        8573        0.981864        0.923124        0.580909        0.458075
        8574        0.201786        0.463207        0.564315        0.514116
        8575      0.00519049        0.125557         0.36128        0.498338
        8576        0.480688        0.322481        0.483014        0.430227
        8577        0.593486        0.685457        0.547515        0.472237
        8578        0.500302        0.470092        0.398639         0.51038
        8579       0.0677551        0.525689        0.339724        0.481666
        8580       0.0570809        0.353693        0.496223        0.485921
        8581           0.484        0.597526         0.41943        0.506585
        8582        0.957885        0.822527        0.588302        0.523488
        8583       0.0346639        0.467532        0.404538        0.483163
        8584        0.062397        0.375125         0.44121        0.549518
        8585       0.0302758       0.0193669        0.318294        0.517577
        8586        0.517636        0.318968        0.548172        0.511021
        8587       0.0400889        0.308962        0.516538        0.473366
        8588        0.559283        0.691149        0.522773        0.473241
        8589        0.409182        0.326379        0.469912        0.504437
        8590        0.736915        0.691348        0.526289        0.476533
        8591        0.195666        0.507477        0.525016        0.535038
        8592       0.0902022        0.155828        0.357151        0.491534
        8593        0.585298        0.303375        0.370861        0.512261
        8594        0.660518        0.753465        0.620695        0.513381
        8595       0.0420061         0.45554        0.514299        0.495815
        8596         0.76735        0.612202        0.562176         0.49249
        8597        0.841461        0.839173        0.620469        0.504058
        8598         0.71131        0.486627         0.48587        0.521096
        8599        0.211028        0.327392        0.401621        0.504485
        8600        0.985483        0.854759        0.597951        0.541495
        8601       0.0631105       0.0936019        0.440051        0.441095
        8602        0.684243        0.484422        0.500634        0.503642
        8603        0.260036        0.609213        0.408193        0.520256
        8604        0.593622        0.536981        0.429957        0.476461
        8605        0.487346        0.308792        0.501281         0.52094
        8606        0.429717        0.678506        0.569408        0.498972
        8607        0.138494        0.484508        0.625337        0.504397
        8608        0.861546        0.445829        0.586428        0.534031
        8609        0.127645        0.436625        0.485561         0.51255
        8610          0.3122        0.267255        0.528693        0.489221
        8611        0.248426          0.2466        0.397573        0.523636
        8612       0.0770292       0.0650499        0.381902        0.516121
        8613        0.585177        0.754228        0.496283         0.52781
        8614       0.0300624        0.269191        0.330651        0.470941
        8615        0.559379        0.410084        0.444511        0.504673
        8616        0.109748        0.349171        0.478807        0.516182
        8617        0.457657        0.639373        0.345832        0.488873
        8618        0.882545        0.623025        0.375662        0.454737
        8619        0.738894        0.693144        0.543446         0.50919
        8620        0.777806        0.630071        0.458953        0.514552
        8621        0.056666        0.177665        0.439237        0.490684
        8622       0.0698191        0.256212        0.365726        0.523677
        8623        0.759413        0.542587        0.494518        0.458744
        8624        0.352803        0.577986        0.576815        0.502276
        8625        0.644378        0.773397        0.576309        0.508076
        8626        0.112054        0.543887        0.450595        0.479863
        8627        0.942568        0.873477        0.590317        0.498894
        8628       0.0393935        0.138842         0.46648        0.492766
        8629         0.90064        0.935937        0.494176        0.496787
        8630        0.973451        0.580053        0.538501        0.508529
        8631         0.90178        0.695248          0.7118        0.591965
        8632        0.765275        0.869771         0.57413        0.490682
        8633        0.831336        0.913524        0.572068        0.487799
        8634        0.977163        0.682905        0.643362        0.539042
        8635        0.344118         0.29616        0.472415        0.537797
        8636        0.117528       0.0947087        0.487931        0.547398
        8637        0.828965        0.846365        0.620226        0.504356
        8638       0.0970502       0.0561563        0.440332        0.522185
        8639         0.19234        0.157988        0.532276         0.49188
        8640        0.761267         0.80192        0.537223        0.492441
        8641       0.0963871        0.110873        0.474828        0.471045
        8642        0.712201        0.528248        0.501581        0.463089
        8643         0.98807        0.772802        0.704297        0.490226
        8644         0.17652        0.205356        0.532854        0.510269
        8645        0.144659        0.526966        0.520792        0.484314
        8646        0.410163         0.29131        0.384173        0.429203
        8647       0.0370344       0.0337251        0.474133        0.480371
        8648       0.0492877        0.391697        0.420567        0.471765
        8649        0.575912        0.600255         0.46433        0.483795
        8650        0.924809        0.561759        0.441918        0.452659
        8651        0.257307        0.371546        0.455821         0.51787
        8652        0.152715        0.474968        0.619291        0.559826
        8653        0.862191        0.471039        0.577139        0.513819
        8654        0.794797        0.584399        0.533072        0.526421
        8655        0.191488        0.309049        0.504987        0.477671
        8656       0.0543092        0.180591         0.41622        0.468415
        8657        0.331215        0.241947        0.534093         0.50449
        8658        0.828538        0.901902        0.595767        0.503593
        8659        0.143765        0.104943        0.411497        0.519731
        8660        0.485149        0.280766        0.290556        0.424459
        8661       0.0699706        0.356125        0.366325        0.511691
        8662        0.961624        0.811543        0.563034        0.509243
        8663         0.90279        0.659276        0.593423        0.468261
        8664        0.707014        0.803036        0.537786        0.541957
        8665        0.957104        0.697835        0.551549        0.475402
        8666         0.59265        0.431075        0.389306        0.514145
        8667       0.0113065        0.352186        0.714211        0.523962
        8668        0.713385        0.433924        0.566377        0.507691
        8669        0.535022        0.587339         0.46353        0.505709
        8670        0.983365        0.795597        0.460265        0.559793
        8671       0.0434693        0.487882        0.444905         0.49864
        8672         0.60023        0.539517         0.63875        0.487889
        8673        0.932661        0.841943        0.502546        0.505864
        8674        0.809092        0.407312        0.457921        0.464072
        8675         0.85079         0.51573        0.493329        0.521567
        8676        0.942542        0.724857        0.628424        0.515243
        8677        0.549847        0.575084        0.528743        0.471789
        8678         0.44536        0.660037        0.752784        0.566956
        8679        0.237652          0.2003        0.522069        0.476963
        8680        0.512545        0.354041        0.565189         0.50564
        8681        0.714196        0.405324        0.520234        0.507384
        8682       0.0766674       0.0603459        0.395015        0.515611
        8683       0.0273228        0.412281         0.47717        0.471983
        8684        0.175509        0.452879        0.540201        0.543976
        8685       0.0214776        0.247134        0.477836        0.515029
        8686        0.213337        0.167216        0.476421        0.498281
        8687         0.97941        0.712102        0.649382        0.514566
        8688        0.299122        0.415993        0.342854        0.428453
        8689        0.570395        0.355337        0.398316        0.460635
        8690        0.702387        0.672058        0.435183        0.466322
        8691        0.519699        0.398166        0.389859        0.470541
        8692        0.512344        0.440246        0.501322        0.502703
        8693        0.802709        0.795093        0.538007         0.50264
        8694        0.818353        0.540997        0.375176         0.50377
        8695        0.743294        0.691552         0.60218        0.489353
        8696         0.14969        0.106355        0.598633        0.555138
        8697        0.159647        0.509291        0.588688        0.534313
        8698        0.520014        0.641292        0.571768        0.523813
        8699         0.65203         0.72907         0.43255        0.427789
        8700        0.216868         0.53057        0.436157        0.524884
        8701        0.265529        0.155232        0.487596        0.488741
        8702        0.458936        0.273755        0.435965        0.531536
        8703        0.087057        0.536536        0.580084        0.491072
        8704        0.213729         0.50831        0.616384        0.483693
        8705        0.849565        0.882471        0.583437        0.495879
        8706        0.825795        0.533054        0.308787        0.502332
        8707        0.317564        0.654153        0.449026        0.450706
        8708        0.650439        0.571602        0.516856        0.453186
        8709        0.116731        0.223699        0.380285        0.481035
        8710        0.620403        0.417767        0.357734        0.545332
        8711        0.746563        0.585863        0.564786        0.498451
        8712        0.592841        0.382221        0.427146        0.506817
        8713        0.778695        0.770533         0.48123        0.514167
        8714        0.431375        0.612077        0.547237        0.471245
        8715        0.694681        0.744545        0.475678        0.505779
        8716       0.0729166        0.382398        0.420744         0.45593
        8717        0.455709        0.306101        0.553665         0.50936
        8718        0.311378        0.360961         0.45495         0.50397
        8719        0.722885        0.564947        0.662213        0.548222
        8720        0.700306        0.624973        0.433725         0.43928
        8721        0.660406        0.566278        0.338068        0.463874
        8722        0.833903        0.860769        0.505774        0.485376
        8723        0.455092        0.456207        0.475853        0.463956
        8724        0.310813        0.204859        0.522095          0.5054
        8725       0.0744518        0.301468        0.422178        0.456114
        8726        0.917486        0.587052         0.59547        0.432596
        8727         0.36159        0.265858        0.529065        0.506013
        8728        0.987831        0.713708        0.469652        0.557178
        8729        0.328974        0.310795        0.402415        0.451922
        8730        0.503326        0.481529        0.475764        0.537234
        8731        0.464214        0.427175        0.358581        0.477486
        8732        0.292636        0.639641         0.51828        0.508037
        8733        0.999716        0.620583         0.35444        0.468551
        8734        0.672238        0.420049        0.572779        0.495853
        8735        0.424211        0.461752        0.383725        0.489115
        8736       0.0394778        0.133919        0.492517        0.499065
        8737       0.0278502        0.478992        0.434711        0.485695
        8738        0.286867        0.383445        0.410714        0.511108
        8739        0.973734        0.509176        0.481675        0.438615
        8740         0.45141        0.566443        0.490289        0.536504
        8741        0.277387        0.338699        0.534932        0.492961
        8742        0.745112        0.753134        0.612607        0.492918
        8743        0.151903        0.555676        0.501553        0.511128
        8744       0.0327901        0.291929        0.511682        0.528948
        8745        0.440118        0.499486        0.511248        0.483149
        8746        0.930695        0.653359        0.550077        0.449037
        8747        0.306365         0.53362        0.439205        0.510175
        8748        0.994397        0.548672        0.497626        0.463628
        8749        0.999031        0.582617        0.510073        0.500717
        8750        0.946806        0.761922        0.513921        0.494405
        8751        0.321298        0.463742        0.594546        0.508477
        8752        0.567097        0.411739        0.450365        0.481173
        8753        0.461136        0.508877         0.61243        0.524805
        8754        0.718775        0.511315        0.577427        0.508657
        8755       0.0327883        0.311962        0.533352        0.508034
        8756       0.0399938        0.222482        0.507587         0.51821
        8757        0.570634        0.652148        0.418661        0.516199
        8758       0.0516904         0.10209        0.324292        0.501154
        8759        0.292531        0.232686        0.575373        0.528809
        8760         0.85901        0.916255        0.542098        0.477174
        8761        0.713372        0.840398        0.695404        0.527604
        8762        0.228917        0.250376        0.413014        0.462925
        8763        0.640777         0.37045        0.330631        0.495431
        8764        0.621822        0.670183        0.558901        0.482721
        8765        0.223523        0.375953        0.406694        0.476597
        8766        0.737445        0.591388        0.549633        0.514888
        8767       0.0494698        0.391795        0.405794        0.491256
        8768        0.305105         0.29289        0.461566          0.4941
        8769        0.803419        0.746936        0.751069         0.53065
        8770        0.206003        0.160822        0.440696        0.521716
        8771        0.696516        0.419236        0.502491        0.529182
        8772        0.560007        0.778034        0.559758        0.492866
        8773        0.767484        0.701744        0.626564        0.503582
        8774        0.141882        0.376014         0.39832        0.460748
        8775        0.232118         0.53921        0.629444        0.528586
        8776        0.411798        0.443539        0.489811         0.45532
        8777        0.321202        0.358429        0.545453        0.502821
        8778        0.552401        0.438713        0.669237         0.49529
        8779        0.498106        0.555869        0.550294        0.467759
        8780        0.199639          0.5784        0.520202        0.489024
        8781        0.586057        0.520876        0.620626        0.506859
        8782       0.0369546       0.0813779        0.359678        0.491703
        8783        0.161217        0.162604        0.488997        0.511215
        8784       0.0923934        0.518924        0.513823          0.4728
        8785        0.581376        0.373638        0.545473        0.502255
        8786        0.435576         0.57884        0.427991        0.429643
        8787        0.221249         0.20316        0.414661        0.491246
        8788       0.0164284       0.0762963        0.518908         0.56956
        8789        0.874029        0.727306        0.589144        0.519589
        8790        0.619961         0.44723        0.516851        0.524831
        8791        0.855029        0.694237        0.427705        0.493104
        8792         0.33134        0.237331        0.460497        0.531357
        8793        0.106903        0.486296        0.429068        0.487713
        8794         0.51288        0.752038        0.496952        0.533727
        8795        0.557134        0.281427        0.469203        0.453173
        8796       0.0895433       0.0602991        0.504323        0.496024
        8797        0.117106        0.510923        0.442606        0.505693
        8798        0.921927        0.947168        0.594041        0.549482
        8799       0.0383075        0.300386         0.67531        0.519525
        8800        0.215658        0.187698        0.464968        0.564785
        8801        0.854823         0.54563        0.579703        0.501815
        8802         0.27353        0.166887        0.471185        0.538547
        8803        0.842497        0.615105        0.398616        0.484217
        8804        0.441636        0.397832        0.530197        0.530206
        8805        0.813776        0.885265        0.538426         0.43902
        8806        0.833178         0.89252        0.538127         0.51731
        8807         0.14346        0.405146        0.418332         0.47671
        8808        0.333561        0.617099         0.57332         0.47386
        8809        0.184211        0.451258        0.465254        0.506155
        8810        0.497779        0.415777        0.659628        0.498134
        8811        0.681877        0.573742         0.36116         0.49779
        8812        0.246059        0.314832        0.525472        0.523086
        8813         0.43936        0.449598        0.502004        0.514405
        8814        0.746107        0.520597        0.534651        0.544182
        8815        0.303895         0.44861        0.654735        0.473362
        8816        0.540263        0.702594        0.479675        0.456216
        8817        0.566318        0.782461        0.501259        0.488288
        8818        0.833267        0.805353        0.618273        0.522389
        8819       0.0620581        0.447366         0.33551        0.557489
        8820        0.901264        0.659785        0.598562        0.465642
        8821        0.652251        0.385381        0.432178        0.500587
        8822        0.815115        0.567332        0.458192        0.483965
        8823        0.339551        0.379422         0.53296        0.534055
        8824       0.0909787        0.307449        0.397647        0.508099
        8825       0.0369067        0.161832        0.298559        0.470588
        8826        0.488568        0.671334        0.617717        0.521805
        8827        0.958695        0.556221        0.651979        0.526429
        8828        0.972394         0.65214        0.475994        0.491544
        8829        0.742335        0.687097        0.591039        0.505011
        8830        0.833753        0.824281        0.557099        0.514179
        8831        0.734629        0.381707        0.475342        0.494497
        8832        0.141099        0.221743        0.466183        0.517996
        8833        0.390769        0.353297        0.495296        0.480992
        8834       0.0439157        0.177708        0.345092        0.494069
        8835         0.43513        0.594887         0.60812        0.528449
        8836     6.05138e-05        0.115099        0.375433        0.441721
        8837         0.32161        0.627464        0.578128        0.520507
        8838        0.729044        0.680007        0.572612        0.513541
        8839        0.607491        0.336374        0.485897         0.50868
        8840        0.613569        0.387339        0.589768        0.492135
        8841        0.118433        0.094514        0.373299        0.475606
        8842        0.379125        0.600304         0.44037        0.482524
        8843        0.233399        0.210772        0.468701        0.471196
        8844        0.176304        0.192774        0.513083        0.530796
        8845         0.25698        0.457021        0.589002        0.523831
        8846        0.672993        0.645838        0.592354        0.511363
        8847        0.672764        0.516795        0.442484        0.537892
        8848        0.433441        0.607237        0.513013        0.441866
        8849       0.0850527        0.163643        0.358841        0.473196
        8850        0.718692         0.59473        0.567039        0.466525
        8851        0.857418        0.816976        0.550058        0.511076
        8852        0.887751        0.551735        0.545453        0.495408
        8853         0.84525        0.838088        0.558182        0.466099
        8854         0.81129        0.865995        0.638192        0.488843
        8855        0.195626        0.518858        0.473345        0.491616
        8856        0.129623        0.239301        0.429615        0.482911
        8857        0.951497        0.680496         0.40777        0.471551
        8858        0.794094        0.448698        0.517158        0.453655
        8859        0.148364        0.139532        0.388818        0.430087
        8860        0.125949       0.0669134        0.345508        0.494396
        8861        0.230292        0.513099        0.586471        0.545081
        8862         0.60919        0.612104        0.588486        0.572226
        8863        0.938271        0.925396        0.618017        0.520293
        8864         0.80381        0.874355         0.62569        0.536496
        8865        0.337613        0.642057        0.675017        0.505716
        8866        0.123259        0.318717        0.450788        0.443825
        8867        0.352242        0.499023        0.494999        0.484528
        8868        0.764896        0.491895        0.513193        0.500871
        8869       0.0624173        0.207315        0.352646        0.499378
        8870        0.814591        0.762072        0.434696        0.447831
        8871        0.098576        0.204992        0.272619        0.459972
        8872        0.466605        0.498662        0.557483        0.552349
        8873        0.727684        0.692384        0.668476        0.468109
        8874        0.407245         0.45116        0.569791        0.555242
        8875        0.679636        0.826576        0.489489        0.475575
        8876        0.705752        0.613583        0.520327         0.49615
        8877         0.39992        0.265906        0.509531         0.47447
        8878       0.0382935        0.263351        0.572382        0.468965
        8879        0.240943        0.345154        0.519518        0.558822
        8880        0.740829        0.640774        0.563455        0.553582
        8881        0.118076        0.126876        0.387259        0.430506
        8882       0.0440837         0.38771        0.426013        0.512259
        8883        0.357651        0.414222        0.525892        0.491741
        8884        0.888747        0.891235        0.689877        0.475576
        8885        0.852817        0.525411        0.664439        0.550644
        8886        0.951451        0.580561        0.626564        0.524708
        8887        0.219337        0.219875        0.441365        0.515533
        8888        0.932013        0.502757        0.510743        0.513441
        8889        0.407066        0.630922        0.544336        0.537903
        8890        0.759832        0.655182        0.563835        0.515096
        8891        0.174042        0.399643        0.396758        0.483206
        8892        0.172262        0.579877        0.409607        0.536207
        8893        0.968775        0.919577        0.443994         0.48279
        8894        0.100205        0.127506        0.511467        0.520568
        8895       0.0925059        0.191554        0.619508        0.499576
        8896        0.466086        0.575792        0.475991        0.503937
        8897        0.526861        0.752927        0.573531        0.454255
        8898        0.356798        0.439711        0.497102        0.491436
        8899        0.513528        0.485286         0.42418        0.468022
        8900       0.0791122        0.338088        0.480098        0.496381
        8901        0.861222        0.819565         0.54332         0.51208
        8902        0.337507         0.18355        0.424633         0.46102
        8903       0.0313925        0.447307        0.416781        0.463354
        8904        0.694241        0.740152        0.660566        0.516345
        8905        0.317807        0.611704        0.520913        0.470085
        8906        0.578956        0.745328         0.42043        0.479895
        8907        0.886298        0.891853        0.534774        0.470194
        8908        0.410009        0.320169        0.397144        0.477156
        8909       0.0796449        0.108534        0.359616        0.519513
        8910        0.872134        0.794374        0.575418        0.513911
        8911         0.21873         0.56964        0.544666        0.476215
        8912       0.0649938        0.349549        0.440138        0.523586
        8913        0.144784         0.33825        0.620547        0.521977
        8914       0.0945577        0.536899         0.55488        0.505374
        8915        0.948701        0.546169        0.419025        0.509639
        8916        0.724211        0.752678        0.668532        0.535628
        8917        0.722082        0.490607        0.610097        0.531344
        8918        0.934884         0.65711        0.447854        0.426748
        8919        0.740825        0.841508        0.714831         0.53035
        8920        0.663432        0.799862        0.548641        0.544477
        8921        0.255781        0.251895        0.354629        0.483932
        8922        0.595919         0.36745        0.428014        0.506273
        8923       0.0161231        0.503423        0.475012        0.464013
        8924        0.687366        0.495341         0.66518        0.490117
        8925        0.789795        0.534198        0.434317        0.456382
        8926       0.0619608        0.489848         0.39789        0.434853
        8927        0.471535        0.285738        0.675047        0.498558
        8928        0.117644       0.0822395        0.296611         0.49986
        8929        0.882672        0.770818         0.49799        0.480608
        8930       0.0164033        0.489854        0.488323        0.483597
        8931       0.0680539        0.103784        0.436516         0.52242
        8932        0.286535        0.586344        0.406665        0.527238
        8933        0.784135        0.449729        0.480856        0.515165
        8934        0.995553        0.885516        0.585011          0.5114
        8935        0.948423        0.938836         0.52947        0.513893
        8936        0.872343         0.82057        0.523891        0.520606
        8937       0.0841706       0.0569523        0.446981        0.502436
        8938        0.864587        0.452906        0.554034        0.461918
        8939        0.245342        0.363389        0.485487        0.460991
        8940        0.912409        0.771994        0.681121        0.490837
        8941        0.545586        0.601711        0.678398        0.501008
        8942        0.201591        0.150137        0.538227        0.529325
        8943        0.241106        0.359166        0.443307        0.481178
        8944        0.829672        0.793337        0.586721        0.517489
        8945        0.330972        0.395252        0.432728        0.492599
        8946        0.675617        0.681768        0.596282        0.562228
        8947        0.839632        0.599718        0.448899        0.480343
        8948        0.308708        0.520757        0.499507        0.532807
        8949        0.335013        0.255203         0.39117        0.522931
        8950      0.00469687        0.125463        0.556441        0.465107
        8951        0.811791        0.869504        0.531855        0.450404
        8952        0.357202        0.439843        0.479194        0.472946
        8953        0.833086        0.807342        0.618764        0.505903
        8954         0.57975        0.542783        0.656671        0.526659
        8955        0.774998        0.791324        0.479975        0.454906
        8956        0.388774        0.521671         0.48426        0.475781
        8957        0.157077        0.556652        0.358763        0.440459
        8958         0.34032        0.495979        0.543187        0.494429
        8959        0.367995        0.533964        0.433915        0.461994
        8960        0.663114        0.350809        0.589093        0.494696
        8961        0.609357        0.399541        0.583036        0.529509
        8962        0.988084        0.892673        0.599198        0.505081
