# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        7877         1.06381          2.0258        0.937307        0.936759
        7878        0.889264        0.490032         1.04315         1.03037
        7879        0.325325        0.898828         1.09416         1.16385
        7880        0.216103         1.40666         1.28759        0.996324
        7881         1.64523         1.13324         1.41018         1.04622
        7882        0.815092        0.812751         0.53494        0.980653
        7883         2.80801         1.50101        0.734726         1.12211
        7884          1.5615         1.52391        0.964959         1.01482
        7885         1.58765        0.837114        0.534572        0.882023
        7886         0.21636        0.790156        0.953971         1.00716
        7887        0.342166        0.352394        0.538272        0.885611
        7888         1.07229        0.560815        0.931596         1.14133
        7889         1.00926        0.632133        0.773394         1.14923
        7890         2.47677          2.1426        0.996897        0.983788
        7891         2.13433          1.1368         1.01097         0.97281
        7892         3.51219         1.80996         1.25929         1.19148
        7893       0.0746027        0.052506        0.671494        0.980473
        7894        0.246117        0.957512         1.05352        0.981509
        7895         4.33188         2.56119         1.18588        0.973273
        7896         1.79128         1.14601        0.583858        0.893886
        7897        0.676276         1.07515         1.24901         1.06977
        7898        0.853188         1.90076         1.59226         1.17607
        7899        0.296387        0.224493         1.26552        0.936828
        7900        0.802327         0.65957        0.566166        0.965903
        7901       0.0616001        0.435398        0.484082        0.940767
        7902        0.718145          1.3401         1.50397         1.11131
        7903         5.43777         2.81948         1.47482        0.998494
        7904         2.33943         1.36147         1.23559        0.977184
        7905         1.31521         1.37163         1.44987          1.0953
        7906        0.521375        0.347401        0.735285         0.89365
        7907        0.594132        0.639599         1.04116         0.88154
        7908         1.19432         1.42093         0.85639        0.967147
        7909        0.335075        0.255949         1.25007        0.828233
        7910         4.78764         2.57248          1.2732        0.887229
        7911         4.55507         2.57369         1.32127        0.878511
        7912        0.482178        0.848436        0.510193        0.962312
        7913       0.0238893        0.113552        0.495874         1.05472
        7914        0.152047        0.644305         1.21397          1.0051
        7915        0.994291         1.10326         1.13618        0.990983
        7916         5.11394         3.78628         1.43537        0.997686
        7917        0.360517        0.308301         1.08846          1.0589
        7918         2.47413          1.6491        0.826028        0.893162
        7919         1.27394         2.69138         1.46933          1.2469
        7920        0.213762        0.351805        0.616939        0.929247
        7921         0.72819        0.723824        0.723258         0.85844
        7922        0.543805         1.46889        0.997237        0.993083
        7923        0.305915        0.496047        0.819658        0.886818
        7924         1.15742        0.865198        0.697061         1.02674
        7925          1.2388        0.881472        0.593156         1.03012
        7926        0.647923        0.878592         1.60716         1.16691
        7927         1.30972        0.791768         1.32816         1.01619
        7928         1.59386        0.950915        0.955591         1.10839
        7929        0.587282         0.79876         1.29676        0.926514
        7930         1.08161         1.01459         1.39409         1.12314
        7931         1.48202         1.80429         1.19556        0.972268
        7932        0.608762         3.79884         1.10094        0.870785
        7933       0.0887849        0.270919        0.505637        0.859961
        7934         1.17802        0.737765        0.933604        0.887497
        7935         1.35695        0.935716         1.86946         0.99796
        7936        0.490525        0.269097         1.23584        0.954412
        7937        0.160475        0.519934         0.48083        0.918923
        7938         1.31945         4.54714         1.76051         1.12888
        7939        0.513478        0.371651         1.06457         1.18861
        7940         1.46328         0.79122        0.535494        0.965408
        7941         1.93057         1.64265        0.761667        0.918716
        7942        0.917471         2.22145         1.35442        0.991829
        7943         1.32298         1.69558        0.962379        0.960168
        7944        0.135998        0.641371        0.697474        0.901755
        7945        0.787564          0.4207        0.961782        0.908937
        7946        0.551735        0.917768         0.92186        0.917191
        7947        0.286294        0.312251        0.427633        0.886948
        7948         1.43244        0.894271        0.891112        0.974989
        7949         0.10376         0.36355        0.737088         1.15477
        7950         1.44572        0.904245        0.737745        0.863169
        7951         1.14756        0.740884         1.20736        0.976474
        7952         0.58746        0.594927         1.38441         1.02497
        7953       0.0111949        0.599015        0.818375        0.892834
        7954         1.29216         1.42419        0.945095        0.959372
        7955        0.663364        0.750477        0.807853        0.999592
        7956         1.18837        0.845461        0.700164         1.03178
        7957        0.319605        0.340319        0.655747         1.00612
        7958       0.0793438        0.964152        0.769462         1.02088
        7959      0.00201837       0.0241707         0.94675        0.955872
        7960        0.487964        0.879867         0.74112         1.11624
        7961         1.21475        0.736151         1.20517        0.995675
        7962         2.42661         1.45505        0.710423        0.975468
        7963         1.36799        0.869553        0.910031        0.955769
        7964         3.17773         1.59051        0.950133        0.967575
        7965         2.08691         1.72924        0.834035        0.836724
        7966         2.03409         2.26083          1.1755         1.12378
        7967         1.04453        0.813676         1.06073         1.06181
        7968       0.0241713        0.224396        0.776143         1.07394
        7969        0.366469        0.365279         1.44716         1.08397
        7970        0.564453        0.753127        0.697457        0.799581
        7971         1.22897          1.5238        0.838613         1.17575
        7972        0.975983        0.553996         1.10349         1.03037
        7973       0.0288548       0.0935194         1.00956        0.958575
        7974        0.404851        0.767257         1.06039         1.00351
        7975         2.41295         1.35828        0.852243         1.11042
        7976         2.44574          1.9671         1.68585          1.1493
        7977        0.241675        0.231341        0.588802         1.03188
        7978        0.913178        0.535053        0.710198         1.01545
        7979         1.85434         1.74936         1.15167        0.975658
        7980        0.822419         1.80337         1.10343         1.01474
        7981         6.85492         3.51658         1.59268         1.11012
        7982        0.266764        0.562521         1.20526        0.980242
        7983          2.1296          2.7893         1.56282           1.125
        7984        0.942332          1.2131        0.819137        0.991576
        7985        0.144878        0.216029        0.774984        0.978149
        7986       0.0968342        0.863847        0.682469        0.749471
        7987        0.439696        0.589364         1.34652         1.00117
        7988        0.113293        0.778536         1.28958         1.06886
        7989         1.04491        0.864336        0.462814        0.792629
        7990         2.84073          1.5788         1.68763         1.00665
        7991        0.926648        0.723936         0.65028        0.997718
        7992        0.275089         1.07502         1.36964         1.07236
        7993        0.137568        0.136428         1.02139         1.10659
        7994        0.296599        0.160104         1.10311         1.12778
        7995        0.343041        0.343902         1.14427         1.13285
        7996        0.338337        0.261801        0.683135        0.919523
        7997         1.64971         1.96687        0.930568         1.03782
        7998          1.4102           2.088        0.822838        0.884569
        7999         2.34393         1.19882        0.753768         1.02012
        8000        0.132897        0.249544        0.806244        0.887047
        8001       0.0805166         1.02211         1.19592         1.14049
        8002         0.23575        0.265175         1.03594         1.21871
        8003         1.77615         1.73557         1.38081        0.944758
        8004        0.891374        0.591859          0.9779        0.911853
        8005        0.884758        0.782735         1.14471         1.17631
        8006        0.784979         2.74154         1.32573         1.01434
        8007         2.24969         1.93267         1.23987        0.915292
        8008        0.610031         0.31062        0.906229         1.12179
        8009        0.869443        0.990716        0.912556        0.805051
        8010          1.4099        0.868133        0.712529        0.996019
        8011         1.47331         1.22738        0.973978        0.905887
        8012        0.359451        0.228453        0.974858        0.917304
        8013        0.942807        0.700874         1.18246         1.00264
        8014         1.13257        0.701823        0.854884        0.836914
        8015        0.182243        0.263956        0.572481         1.03496
        8016        0.040648         0.74504         1.22563         1.08203
        8017         0.33252        0.614058         1.45973        0.990812
        8018        0.104582         0.32608        0.788972        0.871335
        8019        0.184632        0.484743         0.99705        0.862512
        8020         0.49851        0.462664        0.841476          1.0161
        8021        0.202942        0.407418         1.25765         1.05537
        8022        0.327444        0.438699         0.74148        0.856168
        8023         1.06766          1.2782         1.19294         1.02238
        8024       0.0763583        0.282771        0.592738        0.951708
        8025        0.990646          1.5044         1.45808         1.07556
        8026        0.459778        0.833024         1.07959         1.22499
        8027        0.196305        0.212805        0.880957         1.01743
        8028         3.11193         1.57343         1.33026        0.968094
        8029        0.495501        0.894786        0.763298        0.787965
        8030         1.45902        0.844574        0.971651         1.01668
        8031        0.213225        0.463957        0.944817         1.00855
        8032         6.04296         3.30774         1.23942        0.979401
        8033       0.0518737        0.109375        0.499762        0.904929
        8034         2.82391          2.4353         1.39402         1.21755
        8035       0.0649181        0.487205        0.519009        0.869521
        8036        0.228755        0.426413        0.907462        0.983767
        8037         0.12741        0.557124        0.696505         1.01405
        8038         1.24841         1.01086        0.664813        0.916787
        8039         1.28271          1.2812        0.657463         1.00721
        8040        0.495191        0.716158        0.970492        0.949929
        8041        0.877479         0.78778         1.08017         0.83636
        8042        0.848107        0.673306        0.627207        0.847536
        8043        0.488432        0.774201        0.959437        0.986546
        8044       0.0241515         0.22138        0.500792         1.01992
        8045       0.0183042        0.999429        0.871104         1.07598
        8046           5.296         2.96423         1.49116         1.04952
        8047        0.253171        0.162197        0.728253         1.01851
        8048         2.55045         2.06349         1.18864        0.943071
        8049         2.45284         1.29764          1.0414        0.970476
        8050        0.404895        0.389045        0.689393        0.964464
        8051        0.487012         1.29244         1.25943         0.97781
        8052       0.0765292       0.0542457        0.577328        0.966817
        8053         0.47689         0.50972        0.681552        0.893609
        8054        0.306677        0.367506         0.79822        0.992545
        8055         0.33368        0.726626        0.629644        0.835766
        8056        0.446796         1.01761         0.99507         1.03314
        8057         1.88662         3.57619          2.0133         1.15739
        8058         0.43021        0.241969        0.561435        0.918823
        8059        0.736023        0.372583        0.821175        0.843607
        8060        0.596942         2.36304         1.12355         1.01807
        8061         3.13434         2.75263         1.22506         0.98625
        8062          1.2375        0.928004         1.09964         1.18423
        8063        0.464309        0.803267         1.30118         1.01626
        8064         1.00823         1.14293        0.894403        0.963824
        8065        0.255088        0.192286        0.543567         1.06871
        8066        0.425281        0.280585        0.544002        0.922615
        8067        0.234132         0.77493         1.59676          1.0426
        8068         2.27358         1.33798        0.964027        0.990233
        8069         1.23186         0.71303         1.12577        0.966876
        8070        0.142176        0.103324        0.524798        0.935473
        8071         1.51901        0.980355         1.09778        0.933366
        8072         3.07321         1.55011         1.20464         1.02008
        8073        0.281638        0.872546         1.02079        0.951441
        8074         5.62274          3.5188         1.19338         1.03051
        8075         1.31264        0.923727         1.04246         1.02147
        8076        0.870704        0.950184         1.05018        0.865857
        8077        0.640301        0.451664        0.818332        0.894398
        8078        0.385066         1.08695        0.818456         1.05179
        8079        0.298792        0.802288        0.798658        0.969662
        8080         3.60835         1.93699         1.15826         1.23854
        8081          0.2727        0.347967         0.68906        0.848989
        8082       0.0780267         0.30208        0.799558         1.06806
        8083        0.394687         1.32559        0.817201        0.987822
        8084        0.528698         1.20083         1.00628        0.884721
        8085        0.849629        0.701475         1.07144        0.995917
        8086         1.29956         1.33749         1.54175          1.0076
        8087        0.364496        0.900428         1.00466         1.06957
        8088       0.0254841        0.195111        0.951084         1.15044
        8089         1.93986          1.0405         1.25949         1.06461
        8090         0.54315        0.412723        0.737926        0.871979
        8091        0.615936        0.490277        0.689519        0.846925
        8092         2.46526          1.4201         0.90938         1.07995
        8093        0.425833         1.72261          1.0583        0.915013
        8094        0.628832        0.534979         0.72841        0.838518
        8095        0.182405        0.131358        0.925282        0.952958
        8096        0.510248          0.8455         1.21383        0.982419
        8097         1.18908         1.37141         1.04056        0.999333
        8098         1.16988        0.921932        0.871152        0.923192
        8099        0.320649         1.48239        0.817174        0.941202
        8100         1.13859        0.624967        0.754906         0.96412
        8101        0.959858        0.964342        0.631982        0.899841
        8102        0.902214         0.78257        0.886287        0.905673
        8103        0.678879         0.45459         1.16336         1.03594
        8104         1.13261        0.584427        0.659241        0.800702
        8105         0.43513        0.746269        0.829054         1.17444
        8106         2.81811         2.01695        0.863398        0.853949
        8107        0.245784        0.177353        0.913456        0.990485
        8108        0.405138        0.452593         1.41963         1.08321
        8109        0.082246         1.34893         1.39681          1.0793
        8110         1.22839          0.8202         1.03278         1.01732
        8111         1.15616        0.821751        0.957999        0.920009
        8112        0.132006        0.448924         1.21061         1.09884
        8113         2.37527         2.05444         1.42971        0.828668
        8114         4.61661         4.21153         1.53695        0.934663
        8115         1.92816         1.05087        0.563414        0.819333
        8116        0.093515       0.0614501        0.385108         1.11584
        8117        0.982587        0.749508        0.636173        0.961873
        8118         1.85586        0.943007        0.968506          1.0745
        8119         2.53673         2.39729         1.30316         1.04727
        8120        0.137951         2.29352          1.0239        0.857654
        8121         1.78341        0.910928        0.550803        0.801854
        8122        0.918258        0.480971        0.862057         1.00646
        8123          1.9159         1.21362         1.00914         1.11321
        8124         1.86716         1.10322         1.12334        0.990668
        8125        0.917429        0.613624        0.758836        0.850672
        8126         1.16324        0.949282          1.0819         1.08206
        8127         1.93122         2.26864         1.49487         1.12923
        8128         1.24597        0.955809         1.17091        0.948392
        8129        0.414025        0.410637         1.00917         1.20389
        8130        0.614013        0.475536        0.515185         1.02359
        8131        0.167351          0.1467        0.659655        0.867012
        8132         1.79569         1.64411        0.813276         1.06375
        8133         3.86594         2.14821         1.23039         1.03507
        8134        0.080986         1.77756         1.13008        0.984166
        8135      0.00561785          2.6431         1.54737        0.996052
        8136       0.0776771        0.784926         1.00356        0.839817
        8137        0.161791         0.43502         0.50556        0.775527
        8138         3.28067         2.22317         1.00712         1.19032
        8139        0.387905        0.722227         1.29962         1.11395
        8140         1.76722          1.2258           1.137         1.03151
        8141        0.657006        0.526644        0.955763         1.05971
        8142         1.73042         1.21032        0.897885         1.14119
        8143         1.69243         1.97431         1.09186        0.944748
        8144        0.232486        0.283871        0.675467        0.895599
        8145          1.1898        0.808406          0.8855        0.939134
        8146         1.67557         1.39346        0.849157        0.875268
        8147       0.0699446        0.364478         1.19084        0.922119
        8148         2.39279         1.24103         1.25607         1.00124
        8149        0.952764        0.603117         1.24528          1.0763
        8150         1.70909         1.09268        0.604847         0.96055
        8151        0.506996        0.357518         1.02385         1.04088
        8152        0.812711         1.25721        0.790752         1.11028
        8153         1.40161         1.26134         1.13692         1.09514
        8154        0.528712          1.2464          1.1234        0.943057
        8155         3.26617         1.86148         1.03568        0.970516
        8156         1.46643        0.851671         1.24947         1.20667
        8157         1.02434        0.635036        0.924935         1.11032
        8158         0.64328        0.806217         1.10487         1.06421
        8159         3.06841         1.66464         1.14631        0.993754
        8160         1.34829         1.84294        0.983024         1.01792
        8161        0.700573        0.434706        0.837516        0.927163
        8162       0.0583633         0.74586        0.715702        0.926869
        8163        0.383633        0.551118        0.660578         1.05269
        8164        0.911871        0.525487        0.954108         1.10884
        8165        0.661258        0.984285        0.977148         1.01401
        8166         0.57476         2.34416         1.09723         1.13979
        8167         2.11264          1.7345        0.843105        0.998262
        8168        0.392006          1.0491        0.831663         1.05674
        8169       0.0209221         1.26074         1.27013         1.05062
        8170         3.15783         1.79795         1.22704          1.0157
        8171        0.306146        0.938162        0.815084        0.885926
        8172        0.689905        0.614633        0.957203          1.1737
        8173        0.808307         1.20999        0.973288         1.02224
        8174        0.988553        0.750224         0.66593         1.07093
        8175        0.787939         1.65819         1.16101        0.908353
        8176         1.04172         0.67664         0.78003        0.895606
        8177        0.218038          1.5617          1.2026        0.951381
        8178       0.0361353        0.469562        0.997292        0.991443
        8179          3.9851         4.42796          1.4708         1.11814
        8180        0.631758         1.27604        0.835035          1.0088
        8181        0.721628         1.07872        0.619705        0.886981
        8182        0.862041         1.27102        0.492007        0.743882
        8183         1.42452        0.751729         1.19562         1.00583
        8184         1.21791         1.26707        0.976677        0.842777
        8185       0.0904413         0.19918        0.584498        0.851725
        8186        0.785493         1.28545        0.594441         1.00361
        8187        0.151749        0.132846        0.952627        0.941228
        8188         2.77192         1.71437         1.28785         1.12273
        8189          3.3218         1.76757         1.50294         1.05612
        8190       0.0729158        0.313316        0.712615        0.919771
        8191         2.37488         2.06392         1.27028        0.885922
        8192       0.0879414        0.369028         1.13305        0.983509
        8193         1.18951         1.89628         1.48781         1.06502
        8194        0.667932         0.41371         1.46043         1.06966
        8195        0.697129        0.901448         1.43579         1.02086
        8196         1.93284         1.82766         1.44333        0.913617
        8197       0.0670322        0.121327         1.12784        0.924421
        8198       0.0932609        0.272555        0.602985        0.895025
        8199         1.48011         1.59488         1.06519         1.04083
        8200         3.26064         1.76396         1.22095        0.978831
        8201        0.201277        0.821439        0.694514          1.0305
        8202         1.85535         1.38067         1.11178         1.13435
        8203         1.21036        0.665382         0.98529         1.07802
        8204        0.409094          0.3508          0.9222        0.976539
        8205       0.0908061        0.774375        0.948267         1.00875
        8206       0.0708541        0.752554         1.08681        0.919363
        8207       0.0404116         2.43925         1.50113          1.0661
        8208         0.15426        0.454666        0.887167          1.0157
        8209        0.694158         1.89041        0.784212        0.864627
        8210        0.905731        0.684291        0.762267         1.00307
        8211        0.248252        0.230875         1.15797         1.03337
        8212         1.93974         1.38601        0.799356        0.987649
        8213         2.19083         2.72228         1.26817         1.09922
        8214        0.598735        0.443662        0.749942        0.934277
        8215        0.639793        0.559367        0.701539        0.922463
        8216        0.183801        0.687692          0.7785        0.802691
        8217         0.63162        0.539494         1.77989         1.06988
        8218        0.829487         1.46128        0.888011        0.983683
        8219         0.73934        0.640769         0.94886          1.0482
        8220       0.0111577        0.542601        0.826372        0.997459
        8221        0.392345        0.734755        0.632625        0.943901
        8222        0.789678         1.40275         1.19545        0.943551
        8223         1.49326         1.05176        0.782533        0.908795
        8224         0.62645        0.696411        0.966893         1.08312
        8225        0.309892        0.698262        0.727415          1.1517
        8226       0.0443876        0.661248        0.902516        0.869274
        8227        0.493237        0.649652        0.934781         1.13199
        8228         1.71375         1.13546         1.29475         1.06337
        8229        0.884891        0.521097        0.708017        0.856689
        8230         1.20377        0.835295        0.727682        0.893222
        8231        0.141152       0.0763269        0.432358        0.853928
        8232        0.831791        0.941642        0.769959         1.08697
        8233        0.457583        0.393337        0.692998         1.03699
        8234        0.287194        0.623302        0.642958        0.745845
        8235        0.538593        0.339748        0.705824        0.802499
        8236        0.892031         1.23374        0.984495        0.972458
        8237        0.638141         1.03932        0.814227         1.02761
        8238         1.43538         3.30766          1.8431         1.01844
        8239        0.552308        0.702276         1.07238          1.0287
        8240        0.445823        0.514684        0.978185         1.02158
        8241         2.22363         1.15637         1.11857          1.0759
        8242        0.829759        0.525023        0.927152         1.03795
        8243          1.2084        0.616996        0.652486         1.12831
        8244        0.409253         1.40042         1.08064         0.94521
        8245        0.856565         1.55874        0.576926        0.901387
        8246         1.97755         1.40782        0.758693        0.885163
        8247        0.144789        0.303082        0.648145         0.94744
        8248        0.561781          1.0062        0.748203        0.933025
        8249        0.508683         1.40312        0.676876        0.934717
        8250        0.883347         1.14017         1.29509         1.06993
        8251         1.22684        0.638611         1.06628         1.03769
        8252         1.38125         1.06055         1.20029         1.02037
        8253        0.553742        0.411574        0.706891        0.854858
        8254        0.669084        0.389416        0.939263        0.878318
        8255         2.54078         2.13215        0.991881         1.12459
        8256        0.535023        0.415325        0.868687         0.97717
        8257        0.106441        0.823443        0.887514         1.06018
        8258         5.23259         3.63671          1.4593         1.12519
        8259        0.363007        0.641496        0.412676         0.84116
        8260         1.29462         1.00664         1.10435         1.03089
        8261        0.765953        0.594979         1.35869         1.04933
        8262         2.06923         1.76542         1.38414          1.0288
        8263         2.09928          1.4884         1.13886         1.19723
        8264        0.583245        0.480424          0.6389         0.95031
        8265        0.720034        0.426721         1.07236        0.887415
        8266        0.226621         3.12531         1.45821         1.16564
        8267         6.23461         3.33015          1.3789        0.947315
        8268        0.601142        0.729751        0.481603        0.880321
        8269        0.499098        0.597132        0.839986        0.798932
        8270         1.15675        0.734856         1.16447         1.02559
        8271        0.637136        0.383108        0.681338         1.14271
        8272        0.953208         1.19118         1.09336         1.00057
        8273        0.752558        0.706787        0.859761         1.16635
        8274          1.7732         2.12335         1.54574         1.05614
        8275        0.395509         1.57116         1.44377        0.879645
        8276       0.0343591       0.0653674        0.695475        0.975436
        8277        0.473327         1.12905         1.28475        0.961465
        8278       0.0165047        0.554238        0.881399        0.978203
        8279        0.176297        0.946015        0.778448         1.11108
        8280        0.790088         0.47426        0.434215        0.861009
        8281         2.60405         1.45984         1.37288         1.09571
        8282         3.57195         1.85315        0.697108        0.912754
        8283         0.59279         1.02396         1.11461         1.13691
        8284         1.18413        0.667977         1.01589         1.07397
        8285        0.923741         1.14961         1.08062         1.04434
        8286         1.15546         1.01614         1.07325         1.00969
        8287         1.19444         1.11909         1.25348         1.32625
        8288         3.13935         2.23963         1.15063        0.877381
        8289        0.363051        0.281877        0.938086        0.990274
        8290        0.320641          0.2424         1.44551         1.10121
        8291         2.27238         1.89784        0.928563         1.02105
        8292        0.723325        0.952762        0.497907        0.861272
        8293         1.20082         1.12252        0.594504         1.01951
        8294         1.82714          1.8944          1.0718         1.31873
        8295       0.0969767        0.258258        0.943724         1.07644
        8296        0.384733         0.27801         1.27871         1.03888
        8297        0.599534        0.585171        0.979933         1.06641
        8298         1.69305         1.54955         1.36644        0.901597
        8299        0.766625        0.567692        0.676181        0.897991
        8300         1.34553         2.27801         1.76717         1.14018
        8301        0.718578         1.71432        0.651169        0.975057
        8302         1.98483         1.42001         1.04355        0.908343
        8303        0.336264        0.247922         1.25855         1.02729
        8304         0.83045         1.00196         1.93326         1.25217
        8305        0.145139        0.859964        0.580301         1.04743
        8306         1.57499        0.822033        0.751416         1.00173
        8307         1.09792         1.89763         1.13967        0.989541
        8308        0.987055         1.66752        0.945158         1.15207
        8309         1.36623        0.856537         1.21925         1.09988
        8310        0.888736        0.819395        0.615807        0.919806
        8311        0.643422        0.364166         1.17449         1.01237
        8312         1.80166         1.05158        0.879017        0.923709
        8313        0.407433        0.440124        0.471002         0.95515
        8314      0.00838092        0.501081         1.24825        0.931329
        8315        0.414504        0.477787        0.625231        0.815642
        8316          1.9877         2.29473        0.975594        0.825123
        8317        0.727725        0.534322         1.08002        0.846955
        8318         1.70174        0.906391        0.549239        0.919856
        8319        0.143192        0.764787        0.858829         1.02755
        8320        0.359585         0.21085        0.659105         1.04071
        8321          2.2101         1.26013         1.27716        0.842422
        8322        0.182938        0.312605        0.539046        0.996551
        8323         1.77312         1.42454        0.781991        0.893684
        8324        0.737834        0.968005        0.773531        0.772423
        8325          1.9929          1.1249        0.836155         0.88221
        8326        0.147681        0.500484         1.02576         1.11927
        8327         1.23316         1.21081         1.08278         1.01543
        8328       0.0290296        0.984266        0.578391        0.991485
        8329        0.892917          1.5647        0.568614        0.859806
        8330         3.71948         2.11966         1.20833         1.04689
        8331         0.36052         0.74488        0.862012         0.76279
        8332        0.888541        0.542926        0.776161         0.94132
        8333        0.172787        0.276043          1.2728         1.09493
        8334       0.0525319        0.794982         1.21092        0.970225
        8335         5.17946         2.75697         1.08429          1.0787
        8336         2.23197         2.60944          1.1557        0.985562
        8337         1.15778        0.700955         1.02846        0.822272
        8338       0.0465741         1.61208         1.35605         1.09568
        8339         1.04565         1.04867         1.13732         1.08601
        8340       0.0324953        0.772784         1.07329         1.06469
        8341        0.631893        0.379267         1.57365         1.00914
        8342        0.526087        0.435144         1.22607         1.14819
        8343        0.208339        0.177718         1.02111         1.01265
        8344        0.828187          1.2316        0.729751        0.961782
        8345         1.78798          1.4895        0.687075        0.993493
        8346        0.920652         1.78847         1.56867         0.99231
        8347        0.708796         2.76424         1.11645         1.04877
        8348        0.565486        0.886276         1.09676        0.894901
        8349         1.80847         1.07596         0.96184         1.00452
        8350        0.154659         1.13621         1.20688         1.11607
        8351        0.981965        0.539458        0.905739        0.909795
        8352          0.7568        0.588547           1.408          1.1568
        8353        0.630255        0.339328        0.991174         1.05274
        8354         5.80474         3.33225         1.59513         1.15826
        8355        0.632166        0.619037        0.825088        0.959236
        8356        0.179507        0.371921         1.31469         1.19704
        8357          0.6836        0.804999        0.808233        0.962128
        8358        0.369939        0.550448         1.16561        0.883654
        8359        0.217091        0.738448        0.927515         1.07469
        8360        0.215696         1.23957         1.11624        0.996392
        8361        0.941333         1.24928        0.898111        0.999192
        8362       0.0294852        0.028826        0.910758         1.09039
        8363        0.592161        0.463982        0.410111         1.11446
        8364        0.148803          0.3389         1.18307        0.908798
        8365       0.0128386        0.162092        0.470428        0.940261
        8366        0.563664        0.912931        0.985909         1.12705
        8367        0.568005         0.49499          1.1328        0.812958
        8368         6.77939         4.26897         1.72888         1.14874
        8369        0.100471        0.485031        0.461824        0.937571
        8370       0.0659037        0.679652        0.670849         1.09714
        8371        0.281895        0.408359        0.793203         1.11683
        8372       0.0930304         1.02283         1.41467           1.207
        8373        0.449792        0.603158        0.905912        0.816881
        8374        0.163594        0.259982         1.24822        0.966263
        8375        0.353375        0.726063         1.23878         1.03756
        8376         1.00609         1.35618         1.03423        0.861309
        8377        0.273839         0.34872        0.728525         1.04485
        8378         3.28197         2.40682        0.972146        0.925902
        8379        0.347886         0.74769         1.05937          0.9244
        8380        0.552477        0.992901        0.772761        0.786902
        8381         2.60686          1.7354        0.785761         1.03206
        8382        0.205058        0.555726        0.873501        0.982912
        8383        0.970611         1.44017         1.52781        0.927393
        8384        0.331313         1.00379          0.8722        0.851855
        8385         2.63409         1.41907        0.889776        0.865847
        8386         1.68153        0.989228          1.2697         1.04572
        8387        0.832234        0.474609         1.19152         1.15385
        8388        0.991626        0.513326        0.900806        0.963656
        8389        0.559891        0.907703         1.12961        0.924244
        8390        0.875388        0.458872        0.864863        0.885578
        8391        0.281735        0.257385        0.791124        0.933301
        8392          2.5296         1.76545         1.56555         1.15325
        8393        0.152858        0.119486        0.620442         0.93573
        8394        0.637529        0.515569         1.26394         1.05497
        8395         1.12525          0.6764        0.560636        0.881571
        8396        0.246459         1.02378        0.916273        0.959459
        8397         1.59514         1.70285         1.09083         1.06719
        8398        0.343347        0.280361        0.754398        0.972964
        8399         1.79937         1.14193        0.749453         0.91003
        8400         1.15094        0.720768         1.03655        0.778578
        8401         2.36268         1.43437         1.08044          1.0651
        8402         2.24447         1.37293         1.17895        0.958956
        8403        0.177641        0.266551        0.634195        0.917975
        8404         0.29061        0.170339         0.99438        0.831024
        8405         3.07683         1.64519           1.156        0.926175
        8406       0.0193742        0.103533        0.782276         1.06099
        8407         0.45725        0.287434          1.1103        0.849097
        8408        0.323326        0.835468         1.36693         0.83183
        8409         1.11849        0.635757        0.904212        0.973058
        8410        0.346567        0.229321         1.15448          1.0274
        8411         2.86446         2.93792          1.1501         0.98045
        8412        0.509855         1.64314         1.38618         1.17495
        8413        0.772219        0.673168        0.474793        0.990034
        8414        0.545234        0.600646        0.935646        0.904436
        8415        0.369148        0.511888         1.22336          1.1251
        8416        0.580691         1.28501         1.16943        0.994076
        8417        0.144998        0.101344         1.29877         1.09154
        8418       0.0856331        0.198116         0.59437        0.899729
        8419         2.96106         1.69748        0.955119         1.10437
        8420        0.820192         1.90943         1.48122        0.998066
        8421        0.811845         2.13583         1.18317         1.06287
        8422        0.827324        0.588773        0.664428        0.945563
        8423        0.626092         1.03287         1.31132        0.992757
        8424        0.654012        0.546292        0.778743        0.912863
        8425        0.618641        0.621274        0.689682         1.08233
        8426         1.00532         1.08613        0.736644        0.830497
        8427         2.87793         2.24268         1.58353         1.12098
        8428       0.0390969        0.617115        0.854699        0.895013
        8429         3.28366         2.05181         1.16942        0.997555
        8430         1.25882        0.690548          1.5631         1.06158
        8431        0.721727         1.08783         1.47322         1.02791
        8432         1.81878         1.85415         1.22778         1.18996
        8433         3.58629          3.0847         1.43576        0.941105
        8434         1.83331         2.34477         1.18358         1.04946
        8435        0.743713        0.480522        0.602988         1.17122
        8436        0.324332        0.210992         1.06997         1.02125
        8437        0.187704        0.253349        0.868596         1.03444
        8438        0.575225         1.26557        0.765045        0.888029
        8439        0.242448         0.77818        0.935757        0.869531
        8440         1.30263         0.97273        0.939392         1.10541
        8441        0.271806        0.685086        0.746586        0.781193
        8442        0.644476        0.336878         1.05549        0.991656
        8443        0.345906        0.615408          1.6094          1.0397
        8444        0.148514        0.609541        0.817162        0.986221
        8445        0.681573        0.896845        0.893291        0.913273
        8446         3.34714         1.89921         2.02044         1.19323
        8447        0.362003        0.909978          1.3972        0.984657
        8448         1.74076        0.933012        0.633917         1.10156
        8449        0.937906         1.32099        0.867925         0.95298
        8450        0.457312          1.8393        0.880585         1.01781
        8451        0.236985        0.810982          1.0038         1.06767
        8452         1.36367         2.74251         1.46628          1.1241
        8453        0.718687         0.54496        0.562262          1.2759
        8454         2.44542         1.40111         1.54251          1.0843
        8455        0.061414        0.909996         1.03213        0.863588
