# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        9395        0.664799       0.0703724         1.65429        0.625445
        9396       -0.920496         -1.5688        0.697608       0.0273006
        9397         74.8593         36.2777         6.66264        -11.5928
        9398       -0.289722       -0.522457        0.981515         1.14998
        9399         1.33138         1.28119       -0.312706       -0.247037
        9400        0.436238        0.474087       -0.223725        0.357427
        9401       -0.909387       -0.799119       -0.290215         1.05746
        9402         1.46799        -1.24441       -0.326782          4.5081
        9403         1.77754         1.07334        0.244534       -0.779425
        9404       -0.553493        0.693989        0.201939         1.23463
        9405         3.77064        0.785042         5.48839        0.579726
        9406          1.4288        0.318314        -4.41683         13.4394
        9407       -0.121722       -0.181039        -1.24836         3.41493
        9408        0.707522         3.39109        -1.56834       0.0203107
        9409        -6.70737        -3.16856       -0.204097       -0.271263
        9410        -9.42551        -5.06014        -1.04817        0.822141
        9411       0.0140982       0.0591742       -0.207633       -0.187662
        9412         -0.8879        0.540456         5.63983        0.212853
        9413        -3.53124        -1.46086         -2.1431        -1.71525
        9414        0.858638        -7.14263        -2.82721        -0.38825
        9415         0.70738       0.0615343        0.100009         1.25267
        9416       -0.158742        0.267936         8.22634         5.09015
        9417        0.803423       -0.555496         9.63194        -9.94163
        9418       -0.314912        0.623867        0.451373       -0.282176
        9419        0.711176          1.0811         1.10622         3.60112
        9420        0.394514        0.174323        0.319588        0.751492
        9421       -0.876453      -0.0199957        0.973792      -0.0412629
        9422        -1.72532         2.46026         2.54269       0.0158787
        9423       -0.084887        0.395857         3.27707         2.23478
        9424        0.128155       -0.535509        -1.28146       -0.720891
        9425         8.53424         2.34889        0.488347        0.269474
        9426      -0.0628008       -0.221121        -2.46918        -0.99494
        9427       0.0499072       0.0726539        0.826579       -0.686816
        9428        -2.67932        -1.55082        -2.06475       -0.761349
        9429        0.347352       -0.626848        -1.73543        -2.44276
        9430         1.42731          1.2978        0.532349         1.10695
        9431         3.61676         1.68922        0.695219       -0.348959
        9432        -2.30023        -2.07203        -1.86682       -0.126207
        9433        -1.86217       -0.529666         1.41636       -0.190741
        9434        -79.4224        -39.1986        -9.81532       -0.217114
        9435         1.27493         1.19071       -0.247184         9.49844
        9436        -1.90457       -0.976414       -0.624395        -4.19443
        9437         1.33757         1.13794         1.24831        -0.17766
        9438         2.10176      -0.0436872         1.34736        -4.22059
        9439         -3.3283        -2.51692        -1.52912      0.00702187
        9440        -1.81866         3.59434         1.40009        0.164972
        9441         1.64861        0.932627        -19.4714        -2.30136
        9442        0.381947        -0.43479        0.125142        -1.20301
        9443       -0.746416       -0.470866        -2.03678         1.99317
        9444         -4.1786       -0.475686        0.378523         2.63736
        9445        -2.13711       -0.201645       -0.175461        -1.62073
        9446         4.24872         2.76472         3.16376        -2.83585
        9447         5.42772         3.43986        0.712061      -0.0599612
        9448         1.77706         1.16309        0.203152      -0.0952701
        9449      0.00194869         2.12429         3.70154        -1.08892
        9450        -4.99842        -4.47772        -1.02757        -1.86702
        9451        0.355029        0.205127       0.0529865         3.45883
        9452        -2.50671        -1.70876       -0.281384        -9.73235
        9453       -0.234706       0.0372089        0.425775        -1.65292
        9454         1.43403       -0.172175        -2.13329       0.0494494
        9455       -0.930631       -0.934553        0.256764          0.8406
        9456       -0.498704        0.172339        -2.49352         1.34101
        9457         3.02587         17.3124          3.8111         -6.4481
        9458         2.41338       -0.327716       -0.930609      -0.0073077
        9459       0.0576959       0.0492035         21.3382         2.30874
        9460        -1.94517        0.148341        0.196055        -1.16114
        9461        0.617726         2.09407       -0.492677         1.37615
        9462       -0.798795       -0.606321       -0.359743        -1.59586
        9463          1.6724        0.424885      -0.0556994       0.0495835
        9464         1.64732       0.0233404          3.4216         10.7151
        9465      -0.0933893       0.0495231         1.15729         4.58279
        9466       0.0738032        0.827424         1.59251          4.6777
        9467        -4.16708        -2.51446       -0.313587       -0.388181
        9468        -4.43224        -2.25644        -1.66824       -0.524229
        9469        0.871101        0.463212         4.07906        -2.11938
        9470         3.48955         2.02726        0.355687        0.874674
        9471        0.356926        -3.67788       -0.937342         1.03113
        9472      -0.0863433        0.965648       -0.390741        -0.44723
        9473       -0.766871       -0.774564      -0.0568582       -0.915773
        9474        -6.08114         -2.0983        -2.90353         -1.0321
        9475        -1.18312         -2.3074        -5.63685       -0.919425
        9476         25.9148          13.628         3.30065       -0.973501
        9477        0.672079       -0.798256       -0.361765       -0.386803
        9478        0.910745      -0.0279849        -1.47001       -0.984862
        9479        -4.39105        -2.18508         1.32325      -0.0525632
        9480         285.588         143.628         26.8621         2.53804
        9481       -0.692358       -0.386955         1.59274        -2.27823
        9482        -1.51889        -4.06363       -0.820272          1.2303
        9483        -7.47258        -5.21602        -1.20622         2.93392
        9484        -3.11833        -1.32776       -0.174707         11.2684
        9485        -1.17999       -0.284134       -0.797674        0.501932
        9486        -8.69305        -4.07101         13.6284      -0.0554781
        9487        0.322052        0.366977        -2.25381        -0.36561
        9488        -1.15117        -3.81102       -0.741698         5.79994
        9489         4.28816         2.01665         5.64109         151.016
        9490         3.69752         2.23564        -2.76308       -0.540012
        9491        0.273745        -9.10327        -1.48872        -1.19527
        9492        -0.73149        0.110567        0.010292       -0.944224
        9493        0.772452        0.410864       -0.501781        -4.82717
        9494        -15.7641        -8.04894        -1.31609       -0.277738
        9495         -32.847          -16.76        -3.34152         3.20462
        9496         5.79245         1.78741        0.783281        0.366452
        9497          12.698         6.08632         1.34225        -1.90939
        9498        0.206664        0.231949         2.70957        0.419491
        9499       -0.630718        -1.65489        0.103502      -0.0955141
        9500       0.0621038       -0.324725         25.9896         3.99842
        9501        -1.15777       0.0646023       -0.891684       -0.536675
        9502      -0.0230061        -0.99565        -2.52693        0.305908
        9503        -1.69073        -1.34453       -0.164418        0.623932
        9504         15.3158         7.41805         3.17908       -0.134107
        9505         25.4806         13.6993         3.82554       0.0645177
        9506        -0.62966        0.884831      -0.0521098       0.0391742
        9507        -1.58629       -0.668132        -1.00025       -0.516056
        9508         1.31316       -0.234878        0.469009         1.11852
        9509       -0.275142          0.4055        0.875156        -3.78043
        9510       0.0429839       -0.236986        -2.94029         1.65832
        9511        0.811449        0.386389        0.147774         2.09074
        9512     -0.00771626         0.69336        -2.67395        0.540356
        9513         2.21426          3.0028         1.77891        0.506527
        9514       -0.959419        -1.18421       -0.502031       -0.724476
        9515        -1.43647        -1.94563         1.83083       -0.682955
        9516        -7.74554        -3.54041        -3.23719        -1.77573
        9517        -1.69393        -1.33136         1.71841        0.917246
        9518        -12.9261        -7.21351       0.0296693       -0.165127
        9519         2.47845         2.14246        0.560862        -1.18141
        9520        0.127944        0.443252        0.498802       0.0219933
        9521         2.39158         1.23493        0.613041      -0.0458238
        9522         1.55249        0.604429        -1.28556       -0.418188
        9523          1.0004         2.49963        0.494291       -0.742302
        9524        0.305982       -0.164274         16.6024        0.405511
        9525        -1.36404         -2.0199       -0.357661        0.811503
        9526       -0.146813        -2.39811       -0.497576         1.17197
        9527       -0.349115        -1.76675       -0.924452       -0.561184
        9528         1.16889         10.6368          1.7725        0.626624
        9529        -242.668        -120.881        -22.0531        -2.59298
        9530          1.3277        0.397757        -2.80939         1.03285
        9531       -0.211048        0.825707       0.0670434       -0.585677
        9532       -0.203186        0.693875         4.31349         2.80445
        9533       -0.207001        0.390522       -0.602514      0.00293529
        9534       -0.739352       -0.415728        -2.68065         16.7071
        9535        0.125069        -3.52881        -5.10174       -0.271387
        9536      -0.0774171         1.94773         1.17179          32.025
        9537        0.549611        0.106311         6.46696        -5.80083
        9538         1.09285        0.825587         5.32788        -1.72657
        9539      -0.0643759         18.9559         3.47209      -0.0122044
        9540        -1.68683        -1.63999       -0.614634        0.622555
        9541       -0.884457      -0.0490371         1.66977        -0.86265
        9542        0.630157       -0.146862        -1.02318         2.84667
        9543       -0.956379       -0.913043        -1.25454        0.165487
        9544        0.908869        -2.22157       -0.402824        0.244799
        9545        0.974637        0.295074         0.26619        -0.23382
        9546        -23.5678         -12.041        -4.02007         1.03973
        9547         1.60778        0.889977       -0.181498         -1.2289
        9548         0.82865       -0.265016        -5.50292         10.6684
        9549        0.655072       0.0656086         1.03508         1.15342
        9550         2.59609         1.17884        -17.9188         -1.1674
        9551       -0.415208        0.499287        -2.27767       -0.181896
        9552         2.99755        0.995877        0.444736         4.70302
        9553        -6.71325         -3.5541       -0.874223         -5.8749
        9554         4.97901         2.25926       -0.456416       -0.668791
        9555         1.01992         3.66122        -1.11854        -3.64292
        9556         1.00969         1.19362         2.08669        -1.72011
        9557        -1.36917        -0.72785        -1.70327        0.133366
        9558          2.2394        0.522845        -240.586        -23.2493
        9559         5.23502         2.65102        0.845057        -8.38996
        9560        -1.19383        0.896209        0.488123       -0.107729
        9561         -89.151        -45.1231        -8.92333       -0.744534
        9562         3.46288        0.486537       -0.631475        -2.24339
        9563        -1.71843        -1.26224      -0.0268005        0.357495
        9564         1.59748         3.10869        0.557645       0.0707542
        9565        0.680723       -0.697513        -1.21227        0.279069
        9566        0.978275         1.12031       -0.644535        -1.90212
        9567         0.50383       0.0830913       -0.242472       -0.765955
        9568         1.12561        0.361505       0.0989398         1.18202
        9569         1.57185         1.85165         0.34186         1.73088
        9570        0.484268         2.68797         10.3476       -0.570731
        9571       -0.228851        -1.52584         4.58718        0.324328
        9572       -0.950274        -1.00142       -0.220582         2.18865
        9573        -8.02233         -4.0982       0.0836927        0.184427
        9574       -0.905094        -1.44072       -0.386647       -0.808432
        9575       -0.407561       -0.157658         12.5267         1.47871
        9576       0.0491943        0.252333       -0.691068        0.782597
        9577         4.28659         2.47502        0.181228       -0.171124
        9578        -52.7565        -26.5951        -3.78096        -1.92274
        9579         1.55878        0.755591         13.7695         1.64325
        9580         1.05409        0.312216       -0.596157       -0.716485
        9581        0.564591       0.0491587       0.0954543        -3.96226
        9582        -1.11663       -0.230767        -3.71338      -0.0690471
        9583         1.51706         15.6561         2.70278         2.54735
        9584         0.71934         4.46265          1.1146       -0.199646
        9585         1.37713         1.00018       -0.462533       -0.155136
        9586       -0.578775       -0.236307        -1.94311         1.15564
        9587        0.332652      -0.0792873        0.944844        -3.20889
        9588        0.841458         3.66264         1.51621     -0.00435893
        9589         2.35386         1.49589        0.191778        0.206501
        9590         5.06215         50.3823         10.4746        0.295722
        9591         -1.3767       -0.749869       -0.250367        -4.28381
        9592       -0.397438         2.91373        -6.01165        -1.05464
        9593        -2.47682        0.217299        0.517145        -8.50943
        9594        -1.32906        -1.01581        -2.31824        -1.07307
        9595        0.659869       -0.308087         3.08368        0.554131
        9596       -0.686201       -0.760388        -0.32284        0.938689
        9597        -3.59978         3.56418         1.44214        0.100233
        9598        0.162107       -0.494026        0.167377        -1.35985
        9599         -1.8651       -0.580776       -0.326336        -1.23239
        9600        -1.05193       -0.297126        -1.03343        0.714814
        9601       -0.708163        -0.15884        -1.68386        0.720583
        9602        0.761441        0.348856        -1.23642           2.343
        9603         2.49298        -0.69254      -0.0959626       -0.216881
        9604        -1.25478       -0.345073         2.11186         2.19927
        9605         3.35601         1.83373       -0.597769        -6.34062
        9606      -0.0335802        0.673545         2.95138       -0.861145
        9607        0.436816        0.765128        -1.70968         1.79661
        9608         0.36158        0.964153         3.61037        0.631627
        9609       -0.498566        -7.09517        -3.09257      -0.0310018
        9610        -1.82188       0.0906644       -0.265421         1.60919
        9611         1.05462         1.21269        -1.02785        0.358415
        9612        -1.49737       -0.804881        -1.08749        -2.89395
        9613        -7.96195        -3.28716       0.0364006        -0.83447
        9614         1.09827        0.690496        0.543019       -0.769248
        9615         4.64456         1.08936        0.206756       -0.382883
        9616        0.723557        0.438392        0.760323          5.8318
        9617        -3.26445        -1.78171        0.471606         4.04399
        9618       -0.581943       -0.865081        -1.20338         2.40312
        9619        -2.19729       -0.921155         2.12228        0.544792
        9620       -0.927738        0.215049         2.48313        0.565774
        9621        -5.41021        -1.80137        -1.42913      -0.0304231
        9622       -0.681623       -0.319759         1.04575       -0.394544
        9623         2.39277         1.15209         4.78309        -5.74698
        9624        -3.57977         -1.0646       -0.490284        -0.16881
        9625        0.975649         8.18729         8.15826       -0.712437
        9626         -2.3455        -1.40783        -2.41939        0.227241
        9627        -2.48657        -5.06503        -1.49485       0.0909122
        9628        0.824679         2.70317        0.584013        0.872469
        9629        -8.84275        -5.32871        -1.78753        -1.54959
        9630       -0.856914       -0.296311        0.825114       -0.419275
        9631        -20.7595        -10.4918        -3.84673        -1.92769
        9632       -0.274376       -0.354564        -10.5013        -1.27609
        9633          1.8085        0.194473       -0.482196        -4.07667
        9634         1.00061         1.30012        0.106581         3.38257
        9635         1.33193       -0.574513         2.60163      0.00463011
        9636         1.20269         0.35411         2.15782          1.9645
        9637        -18.2138         -8.8437       -0.387707       0.0557544
        9638        -0.69225       -0.622153         1.23192        -1.09056
        9639         -44.541        -52.1929        -12.7218       -0.112103
        9640       -0.645479        0.517093        -1.60123        0.974518
        9641      -0.0080969        0.260874        -1.01105         4.21737
        9642       -0.556069        0.441104       -0.221044        -5.69248
        9643      -0.0826683         1.08071       -0.087892        0.868867
        9644        -24.7403        -12.3308        -2.10328         1.19055
        9645       -0.524172         2.65582        0.500517       -0.259426
        9646          1.4269         1.24578        0.289716        0.138429
        9647        -8.58496        -3.06465         1.69482        -1.60662
        9648        0.238878        0.919679        -5.56232       -0.159269
        9649        -4.99815        -2.41978        -1.18287        0.862351
        9650        -3.46169       -0.718617        0.538171         1.96058
        9651        0.277423        -1.57951      -0.0246397       -0.626174
        9652      -0.0400826       -0.365036        0.307368        0.571058
        9653         1.85504         1.41952       -0.592414        0.867202
        9654        -2.01812       -0.901139        -32.9647        -2.43486
        9655       -0.409531       -0.241413         0.64826        -25.9552
        9656      -0.0264238       -0.142761        -14.8163        -1.46339
        9657         -4.1329        -1.77664       -0.161253         18.9085
        9658         1.93377        0.985259        0.858603        0.126335
        9659        -2.05908        -1.00248        0.967618        -7.34304
        9660        0.443327        -1.80577       -0.246824        -3.12879
        9661         1.73159        0.405897       -0.533116         7.33036
        9662         2.90077         11.3628         2.73556        0.290883
        9663        -10.5493        -4.02638         -1.1191         2.01046
        9664       0.0218238        0.374905         5.33161        0.729019
        9665        0.339217         3.15809         1.18851        -5.88732
        9666        -1.60271         1.22141        -1.50601        -6.89612
        9667          1.5439       0.0727707       -0.251131          3.0213
        9668         1.80542        0.917772        -1.36002       -0.715055
        9669        -9.48891        -4.48642        -1.39505     -0.00313787
        9670         18.5363         10.9157         2.31415         2.31392
        9671      -0.0410727      -0.0333064        0.281301      -0.0847789
        9672        -12.3188        -6.14441        -1.42809       -0.713339
        9673         4.32577         2.32116       -0.996234       -0.309201
        9674          3.3009         1.38437         27.2568         2.84957
        9675         0.36055       -0.398121         -20.601        -0.13834
        9676         1.17766        -2.33059        -0.38134       -0.270459
        9677       -0.831532       -0.353656        0.510882        0.448883
        9678         2.41824         1.23408         5.22419         2.23809
        9679         0.22773        0.205559       -0.280603         2.41797
        9680      -0.0634122       -0.211931        0.877308       -0.636061
        9681        0.223526        0.644576        -2.41489        0.309764
        9682        -1.94856       -0.820983        0.138299         1.18022
        9683        -2.11972       -0.487534         1.01276        0.747801
        9684       -0.181207        -2.06072         1.39772        0.668772
        9685        -2.71136         -1.2071        -3.03436        0.561381
        9686        0.727989       0.0383395       -0.128113       -0.130617
        9687       -0.335081        -0.24191         -1.1283         -80.285
        9688        0.375019        0.542797          9.1422        0.742578
        9689        0.654494        0.777671       -0.331865        -0.51721
        9690         1.52533         0.65408        -5.51998       0.0628549
        9691       0.0521451       -0.139608       -0.437213        0.134604
        9692         5.58186         3.16203         1.13455       0.0181864
        9693        -1.23346         -1.6927      -0.0997698        0.438137
        9694       -0.448768      -0.0620815         1.46053          3.4244
        9695       -0.246367        0.549689       -0.078479       -0.667727
        9696        -589.296        -293.241        -58.2354        -6.05858
        9697         1.29891         1.14908        0.923909       0.0510684
        9698        0.214361         1.17564         1.19137         8.29462
        9699         1.58658         1.17861        0.865472        -8.43009
        9700         24.4293         11.8573        0.895791         7.15013
        9701        0.752451         1.36324       -0.259986         2.01041
        9702        0.497798      -0.0139198         1.61141        -1.19255
        9703        0.358844      -0.0531675        0.229493        -8.78632
        9704         1.18516        -10.1277        -3.35093       -0.508642
        9705         2.21835         0.76345         1.45239        0.512423
        9706       -0.771033       -0.603231        0.936811         1.08418
        9707        -1.46069        -1.14365       -0.151649       0.0986056
        9708        -2.61959       -0.949009       -0.938511       -0.976015
        9709       -0.941667        -0.50624         3.20664        0.716338
        9710       -0.976812       -0.414416       -0.205451        0.396639
        9711        0.621467        0.959186        0.035597         1.76257
        9712        0.374752      -0.0862879       -0.644235       -0.579143
        9713         1.18428        -2.22532       -0.322862        -0.74032
        9714        -19.4944        -11.3469        -2.11308        -1.05348
        9715       0.0130719         1.64459         2.19715        0.537977
        9716        0.558802        -5.25466          -1.889        0.541393
        9717        -2.51228        -1.03399        -1.37133        0.466317
        9718         2.35014         5.64812         1.87864        0.833426
        9719       -0.109783        -1.31481        -1.03445       -0.453973
        9720         3.39147         1.03922         3.29799        0.668835
        9721         -3.7572         -2.4172       -0.228192       -0.249684
        9722       -0.613676          1.8524        -21.0497        -2.14477
        9723        0.561556       -0.728472         2.48514        -1.03193
        9724       -0.235726       -0.508134        0.517335        -1.53193
        9725         4.55467         2.51448       -0.651364        0.902817
        9726        -1.53942        -1.09222        -4.51625       -0.322544
        9727       -0.339953        -1.67487       -0.739466       -0.157377
        9728        -1.35465        -5.83637         1.48767         1.76583
        9729        -1.69289       -0.515896        0.486587         1.38422
        9730        -1.12218        -0.52815        0.335121         4.39242
        9731      -0.0548648       -0.800588        -0.70137         0.61789
        9732        -3.57783        -1.68361        -10.4712         4.53245
        9733       -0.223843       -0.220685        -1.12783        0.498124
        9734         2.14347         2.55158       -0.213654      -0.0474966
        9735        -9.24138        -4.90115         -4.4315        -2.26775
        9736         1.66856        0.829734         1.95378         1.16698
        9737        0.993588        0.280762       0.0792336        -18.1603
        9738        0.142867        -0.38831        0.416206       -0.793736
        9739        -1.57524         5.03537        0.556481        0.110051
        9740       -0.576153          2.3975         0.95839       -0.142583
        9741          85.852         42.9203         8.33162         1.01478
        9742        0.131233        0.242583         1.66773        -1.28485
        9743         1.03761        -0.12599         -1.1638        0.657473
        9744         1.23009         2.97137        0.888913         1.54446
        9745        0.736205        0.378097         3.88884         1.68954
        9746        0.734984       -0.572796        0.618778       -0.513345
        9747       -0.113337        0.343324        0.843709       -0.186489
        9748         0.87958        -1.53775        0.324146        0.309493
        9749        -6.55946        -1.85046        0.520229        -1.07159
        9750         1.16129        0.508365       -0.404308      -0.0501319
        9751       0.0326306        0.228144         0.31212        0.989811
        9752         1.64397         1.88316      -0.0746434         1.42987
        9753       -0.831355        -1.04283       -0.226271        -1.52671
        9754        -3.97782        -1.77717          1.5662        0.401602
        9755        -1.15443       -0.388849         54.0186         6.03263
        9756       -0.737998       -0.383771       -0.890675        -0.48014
        9757       -0.775434        -0.72895        -1.21509        -1.86937
        9758         5.63984          2.7128       -0.206818        -12.1241
        9759        0.683016         0.44579          0.3503        -1.18729
        9760         1.43978         1.13451        0.458416         5.89802
        9761        0.505051        0.700198       -0.944136        0.367978
        9762         1.21757         0.20304         1.32113        0.645543
        9763         1.81121         4.65269         1.63399         0.73453
        9764         1.74742        0.847664         2.50958         7.12779
        9765         1.50634      -0.0319838         1.25815        -2.32907
        9766        -1.58687        0.411271        0.787076        -7.85932
        9767        -3.01075        -1.64017       -0.246468       -0.696799
        9768        -1.25102        0.035817       -0.442911        -2.33285
        9769         1.35809      -0.0685122       -0.420605         4.29864
        9770         3.45186         1.84482         5.02546        0.615381
        9771        -7.34559        -3.69563        -1.43865        0.224224
        9772         6.59058         3.91612       -0.383543       -0.205146
        9773        -6.51284        -2.20172       -0.670179        -2.30136
        9774        -1.18974        -1.24827       0.0247515         1.77655
        9775        -9.73814         -5.9019       -0.255051         1.70377
        9776         7.80331         3.50054         1.17362      -0.0744124
        9777         1.24773         2.53479       0.0800309        0.228516
        9778       -0.716744       -0.509982       -0.233211      0.00606377
        9779       -0.159551        -2.11607        -2.34024        -1.51691
        9780         1.87045         1.88081        -1.41811         9.87794
        9781        0.214442         1.03347         2.15701        0.562665
        9782       -0.765713        -1.35799         2.22804        0.192711
        9783       -0.237005       -0.647413       -0.920532         3.03219
        9784       -0.409643       -0.054889         2.11741         0.23478
        9785       -0.535172       -0.513719       -0.822824         1.66252
        9786        0.982668        0.787667      -0.0517717       -0.511157
        9787        0.462543        0.682352        0.369705         1.42089
        9788         1.19817         1.44014        -51.9643        -2.78727
        9789        0.930393        -2.49553       -0.517658         11.1789
        9790         3.42472         1.43054       -0.763135        -2.57485
        9791        -1.88426       -0.948889          6.6039        -5.71845
        9792       -0.133912        0.475649       -0.671471        -0.56962
        9793         1.80226        0.819289         8.13676       -0.836575
        9794        0.659759        0.712093       -0.403567        0.694155
        9795         2.02036         2.19615        0.253382       -0.540288
        9796       -0.627019       -0.741611        0.628011       -0.855494
        9797        -1.10328        -1.36613       -0.410875         -2.7242
        9798        0.776601        0.165295        0.218107         -1.8665
        9799       -0.328653       -0.076095         -25.121        -3.15174
        9800       -0.670158        -1.64774         1.50636       -0.636028
        9801        0.235172        0.403692        -1.60676       -0.752147
        9802       -0.403591        0.169579        -4.49122        -8.82266
        9803       -0.673808         1.63176          4.0986        -207.269
        9804       -0.823477       -0.508741        0.997176        0.356104
        9805       -0.367171        -3.81857       -0.829195       -0.202497
        9806        -1.16042       -0.961867       -0.375514        -1.59774
        9807        -2.59372        -1.65307        -0.55041          -19.09
        9808         1.94927        -1.84809        -1.75389       -0.138297
        9809       -0.165029      -0.0429058        -1.67186        -0.31993
        9810        0.168892        -19.7098        -8.87234        -1.78693
        9811        -3.21074        -2.23792        -3.51839        -8.20386
        9812       -0.398334        -0.50758         5.20583       -0.679757
        9813       -0.313746        -1.88858       -0.819127        -1.00626
        9814        0.508431        0.302545       -0.340829        -0.20757
        9815        0.436847        -4.82231         6.52403         4.46002
        9816        0.684706        -2.25006         1.14115         5.05496
        9817          10.355         5.53822        0.160497        -0.40045
        9818        0.108035       -0.123124       0.0764886        0.320951
        9819        0.589248       -0.395961       -0.618542       0.0549642
        9820        0.539182       0.0698401        -2.26588        -1.03171
        9821       -0.271008        0.778243         3.89488         2.17673
        9822        0.218175       -0.564026      0.00930927       -0.294733
        9823       -0.711984       -0.470432       -0.432428        0.150284
        9824        -0.67342        0.644739         1.79609         -1.8926
        9825        0.375328        0.466736       -0.598833        -4.88572
        9826         1.78991        0.309796        0.214882       0.0244496
        9827         12.4257         9.69731          1.9529      -0.0330642
        9828        0.315611         1.47019       0.0937502        0.446483
        9829       -0.305249       -0.192139        -9.18153        0.443894
        9830        0.642521         2.06929         0.16197         2.12033
        9831       -0.643117       -0.554283        0.506587         3.25306
        9832       -0.328519        0.287167        0.167117        0.594141
        9833        0.132335         1.61232        -2.53668        -1.01373
        9834       -0.981358       -0.341078        -2.56127       -0.617514
        9835        -2.06905         15.8295         3.16363       -0.864411
        9836         13.8964         -4.4542        0.104739         1.50729
        9837         8.29639         4.03597         1.69127        0.953478
        9838      -0.0266024         2.42472         0.75349        0.264769
        9839        0.215212       0.0601382       0.0532108        0.143775
        9840       -0.157555        -1.14182    -1.77479e-05        0.151226
        9841         0.54513         0.57277       -0.322952       -0.778453
        9842       -0.341839       -0.460214         1.63446         0.27452
        9843         1.44147         0.51606       -0.884509        0.936058
        9844       -0.157551       0.0497843        0.994552         1.47711
        9845         2.99277       -0.888485         11.4055        0.436248
        9846          10.201         6.24755        -3.94543       -0.759426
        9847        0.446549        0.321219      -0.0771989       -0.894406
        9848         0.27911       -0.172179        0.175904          2.2838
        9849        -8.76015        -4.69037         13.1483         1.94765
        9850        0.920713        -13.0168         -2.0929         -0.5115
        9851        -59.1456        -30.4731        -8.14791         1.33048
        9852          1.9875        0.920837        -0.16523       -0.411191
        9853        0.813251        0.218583         -1.4416        -17.9843
        9854        -1.38597       -0.380265         2.51286       -0.523254
        9855         2.45284         1.97706        0.311321       -0.668148
        9856        0.321873       -0.342681       -0.200549        -0.85843
        9857        0.621691       -0.606961       -0.384701        -1.75214
        9858        -2.63962       -0.524343       -0.234039       -0.521755
        9859        0.727103        -1.11512         1.74454       -0.897029
        9860        -1.13107       -0.272951        -3.00421       -0.865587
        9861         5.02645         3.22992        0.475666        -1.32847
        9862        -255.216        -128.335        -39.5661        -3.57211
        9863        0.405042         0.78803       -0.630483       -0.545556
        9864        -1.21357       -0.318348         3.97769        -2.89895
        9865        0.457984         1.36806      -0.0457898       -0.306059
        9866        0.806376        0.261909        0.811682        -2.54384
        9867         2.72192         1.73192         22.2506        -1.07714
        9868        0.358753       -0.504468        0.606492        -2.94833
        9869       -0.970673         12.2449         2.21638       0.0572682
        9870       0.0851294        -6.23291        -0.59041      -0.0350523
        9871       -0.152293       -0.845284        -1.28495        -1.36898
        9872        0.386438      -0.0606061       -0.273802        -5.23199
        9873      -0.0200208      -0.0006755        0.247224        -1.16535
        9874        0.106442        0.315485         2.52555        0.716089
        9875       -0.651125       -0.265214        -1.62749        -1.04456
        9876      -0.0893236       -0.150473        0.991344        0.977669
        9877        0.220883        0.510429      -0.0926865       -0.377908
        9878         1.72839         3.02882         1.73342       -0.421027
        9879        0.298917         0.26736         -4.1298        -0.39702
        9880        -2.40289        -1.15568        -3.57294        -1.04272
        9881        -1.66266          -7.161       -0.645991      -0.0131127
        9882       -0.682961       -0.651515        0.344232        0.295538
        9883         1.37889           2.391        0.374102         1.11742
        9884         10.9103         5.08125        -3.64617       0.0417422
        9885         2.08761         1.92257         1.28832        -2.62441
        9886       -0.217416     -0.00808293         6.67227         1.20837
        9887       -0.287483        0.220361         1.15271        0.364712
        9888        -1.47684       -0.753383        0.398191       -0.950313
        9889        -2.57565        -1.50746         2.26365        -1.26187
        9890         5.52967         3.19762        0.507656        0.223625
        9891        -2.10512       -0.432612       -0.928581       -0.809739
        9892         2.37049       -0.669895        0.341094        0.967931
        9893          3.0598         1.03266       -0.638896        0.236125
        9894         1.56281         1.19584       -0.456189         1.59316
        9895         -42.968        -20.9462        -3.57202         2.08957
        9896        0.143313        -0.14752         2.91493     -0.00485156
        9897         1.59299        -0.57766        0.875363       -0.180301
        9898       -0.375975       -0.690768       -0.402618       -0.328618
        9899        0.495495        -2.81985          3.0771        -13.8611
        9900        -1.21003         3.71714         1.32621       -0.136059
        9901         1.98926         5.38385         1.04632        -1.18937
        9902         12.9599         9.72717           4.867        0.607016
        9903         3.50601         1.63834         1.22836        0.371142
        9904        0.409088        -1.21271        -2.19349       -0.536841
        9905        0.720101        0.637677       -0.307635         1.44455
        9906        -83.4603        -40.8818        -8.87259        -6.55618
        9907       -0.990867        -2.54576         3.05566          1.0128
        9908        0.840819       -0.575055        0.212952       -0.965301
        9909         0.63105       -0.478179        -5.55765        -3.13851
        9910         1.95872         1.21777        0.539191        0.413015
        9911         2.51878         1.57077        -2.17701       -0.611728
        9912        -1.57918        -0.60959        -1.24377        -11.1813
        9913       -0.646358        -13.0411        -4.79799        -1.52304
        9914       -0.239956       -0.321044        0.217806       0.0151833
        9915          -1.047       -0.427903       -0.372734        -22.2098
        9916         2.51276         1.79207        0.327177        -1.50859
        9917       -0.212982       -0.171896        0.240573         -12.132
        9918         1.49481        0.759699         2.99913         1.15735
        9919          1.3228        0.550281           1.015        -0.58872
        9920        -1.95189        -3.74217        -1.21044       -0.699315
        9921         15.4515          4.6954         1.37093       -0.338276
        9922         2.06126       -0.441878        0.967093       -0.887323
        9923        0.264937         0.51658         0.49723         5.92052
        9924         1.59446        0.586341        0.331849        -4.49933
        9925       -0.383717         2.18847        0.454531         7.50793
        9926        -3.44119         -1.6786         1.74984        -36.9476
